source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Training,Training/notumor/Tr-no_0199.jpg,notumor,12235,227,222,RGB,JPEG,41efe60c9486d5c559d6ede0449c1da09b12bfbf8241ba4f28c60f82634cfe04,856a5ba57ab50996,True,
Training,Training/notumor/Tr-no_1008.jpg,notumor,12235,227,222,RGB,JPEG,41efe60c9486d5c559d6ede0449c1da09b12bfbf8241ba4f28c60f82634cfe04,856a5ba57ab50996,True,
Training,Training/notumor/Tr-no_1114.jpg,notumor,28313,350,350,RGB,JPEG,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,956a6e35383332ce,True,
Training,Training/notumor/Tr-no_0111.jpg,notumor,28313,350,350,RGB,JPEG,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,956a6e35383332ce,True,
Training,Training/notumor/Tr-no_0159.jpg,notumor,28313,350,350,RGB,JPEG,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,956a6e35383332ce,True,
Training,Training/meningioma/Tr-me_0616.jpg,meningioma,28082,512,512,RGB,JPEG,451f339dbf4d33864e0dd8940f533bbeddda6492cf60bb15615342bd467cc721,94957a1a3f687839,True,
Training,Training/meningioma/Tr-me_0617.jpg,meningioma,28082,512,512,RGB,JPEG,451f339dbf4d33864e0dd8940f533bbeddda6492cf60bb15615342bd467cc721,94957a1a3f687839,True,
Training,Training/meningioma/Tr-me_0281.jpg,meningioma,8707,213,237,RGB,JPEG,4951f7ba2e002020c835b3f50136c3249f3ae004624b35a262e65dd431d70e56,c0e2193dc7e25d39,True,
Training,Training/meningioma/Tr-me_0175.jpg,meningioma,8707,213,237,RGB,JPEG,4951f7ba2e002020c835b3f50136c3249f3ae004624b35a262e65dd431d70e56,c0e2193dc7e25d39,True,
Training,Training/notumor/Tr-no_1161.jpg,notumor,15287,214,236,RGB,JPEG,4984bb79a4b6f8bbe65f017c74fd7c1dce3f24d94cc9d33f92e22b441a0866ca,d5c80ae16f8d2c37,True,
Training,Training/notumor/Tr-no_0284.jpg,notumor,15287,214,236,RGB,JPEG,4984bb79a4b6f8bbe65f017c74fd7c1dce3f24d94cc9d33f92e22b441a0866ca,d5c80ae16f8d2c37,True,
Testing,Testing/notumor/Te-noTr_0006.jpg,notumor,16158,278,253,RGB,JPEG,49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,957a7ae1781621a7,True,
Training,Training/notumor/Tr-no_0260.jpg,notumor,16158,278,253,RGB,JPEG,49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,957a7ae1781621a7,True,
Training,Training/notumor/Tr-no_0161.jpg,notumor,45788,417,424,RGB,JPEG,49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,953e7ae868671964,True,
Training,Training/notumor/Tr-no_1116.jpg,notumor,45788,417,424,RGB,JPEG,49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,953e7ae868671964,True,
Training,Training/notumor/Tr-no_1140.jpg,notumor,50259,626,575,RGB,JPEG,4c2c103442bacc20c289e01799a028f732816b392a316671549e21810560ac30,969a79e561993564,True,
Training,Training/notumor/Tr-no_0245.jpg,notumor,50259,626,575,RGB,JPEG,4c2c103442bacc20c289e01799a028f732816b392a316671549e21810560ac30,969a79e561993564,True,
Training,Training/notumor/Tr-no_0343.jpg,notumor,14041,210,234,RGB,JPEG,4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,953e6ae06a9939c9,True,
Testing,Testing/notumor/Te-no_0079.jpg,notumor,14041,210,234,RGB,JPEG,4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,953e6ae06a9939c9,True,
Testing,Testing/notumor/Te-no_0032.jpg,notumor,13753,234,224,RGB,JPEG,4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,c96d3632698662db,True,
Training,Training/notumor/Tr-no_0989.jpg,notumor,13753,234,224,RGB,JPEG,4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,c96d3632698662db,True,
Training,Training/notumor/Tr-no_0384.jpg,notumor,13753,234,224,RGB,JPEG,4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,c96d3632698662db,True,
Training,Training/notumor/Tr-no_0334.jpg,notumor,10600,236,236,RGB,JPEG,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,c63e2de1348bb1c9,True,
Training,Training/notumor/Tr-no_0974.jpg,notumor,10600,236,236,RGB,JPEG,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,c63e2de1348bb1c9,True,
Testing,Testing/notumor/Te-no_0018.jpg,notumor,10600,236,236,RGB,JPEG,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,c63e2de1348bb1c9,True,
Testing,Testing/notumor/Te-no_0070.jpg,notumor,10600,236,236,RGB,JPEG,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,c63e2de1348bb1c9,True,
Testing,Testing/notumor/Te-no_0101.jpg,notumor,23703,321,351,RGB,JPEG,53765f8fc313f7684b0df4547a89e27ecae20ae66c60ee26318fc9f1a301de8d,959f5ae8298169cb,True,
Training,Training/notumor/Tr-no_0249.jpg,notumor,23703,321,351,RGB,JPEG,53765f8fc313f7684b0df4547a89e27ecae20ae66c60ee26318fc9f1a301de8d,959f5ae8298169cb,True,
Training,Training/notumor/Tr-no_1083.jpg,notumor,51267,494,600,RGB,JPEG,537e7ad0a496f23042626741b362e936fc711da2aa25d4c5ce628d03bf4109cb,d50d0afe6af06b60,True,
Training,Training/notumor/Tr-no_0220.jpg,notumor,51267,494,600,RGB,JPEG,537e7ad0a496f23042626741b362e936fc711da2aa25d4c5ce628d03bf4109cb,d50d0afe6af06b60,True,
Training,Training/notumor/Tr-noTr_0005.jpg,notumor,34394,630,630,RGB,JPEG,5a66211168e2f92209f3aee80fe618a1555144bada16fdc2035d1780321c02cf,96386a716dc534e3,True,
Training,Training/notumor/Tr-no_0029.jpg,notumor,34394,630,630,RGB,JPEG,5a66211168e2f92209f3aee80fe618a1555144bada16fdc2035d1780321c02cf,96386a716dc534e3,True,
Training,Training/notumor/Tr-no_0344.jpg,notumor,19344,220,275,RGB,JPEG,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,91971ed87a24795c,True,
Training,Training/notumor/Tr-no_0148.jpg,notumor,19344,220,275,RGB,JPEG,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,91971ed87a24795c,True,
Training,Training/notumor/Tr-no_0222.jpg,notumor,19344,220,275,RGB,JPEG,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,91971ed87a24795c,True,
Training,Training/notumor/Tr-no_1104.jpg,notumor,19344,220,275,RGB,JPEG,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,91971ed87a24795c,True,
Testing,Testing/notumor/Te-no_0080.jpg,notumor,19344,220,275,RGB,JPEG,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,91971ed87a24795c,True,
Training,Training/notumor/Tr-no_0282.jpg,notumor,19344,220,275,RGB,JPEG,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,91971ed87a24795c,True,
Training,Training/notumor/Tr-no_0102.jpg,notumor,18147,236,236,RGB,JPEG,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,954a5ead69c5619c,True,
Training,Training/notumor/Tr-no_0968.jpg,notumor,18147,236,236,RGB,JPEG,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,954a5ead69c5619c,True,
Testing,Testing/notumor/Te-no_0036.jpg,notumor,18147,236,236,RGB,JPEG,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,954a5ead69c5619c,True,
Training,Training/notumor/Tr-no_0237.jpg,notumor,80949,1000,583,RGB,JPEG,5f51fecec97f1264f4cb6a9f7d0d847f17e49033ec034b11d2cc5c8b79ba6519,cecb2ca5393c3334,True,
Training,Training/notumor/Tr-no_0154.jpg,notumor,80949,1000,583,RGB,JPEG,5f51fecec97f1264f4cb6a9f7d0d847f17e49033ec034b11d2cc5c8b79ba6519,cecb2ca5393c3334,True,
Training,Training/notumor/Tr-no_1056.jpg,notumor,66814,630,630,RGB,JPEG,6296fc94ca1dba543a77ac0312ae4eda86053a44d81a9151e77e1e6b90bd91d3,d02f6f7434b234c3,True,
Training,Training/notumor/Tr-no_0015.jpg,notumor,66814,630,630,RGB,JPEG,6296fc94ca1dba543a77ac0312ae4eda86053a44d81a9151e77e1e6b90bd91d3,d02f6f7434b234c3,True,
Training,Training/notumor/Tr-no_0151.jpg,notumor,45175,512,512,RGB,JPEG,64eee5cd2516c265ea888fc3d784e97daed289385a487567e66b2aabacf50555,963c69c3649693ce,True,
Training,Training/notumor/Tr-no_1106.jpg,notumor,45175,512,512,RGB,JPEG,64eee5cd2516c265ea888fc3d784e97daed289385a487567e66b2aabacf50555,963c69c3649693ce,True,
Training,Training/notumor/Tr-no_0277.jpg,notumor,71744,728,725,RGB,JPEG,65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8,c31e2db43c9334cd,True,
Training,Training/notumor/Tr-no_1152.jpg,notumor,71744,728,725,RGB,JPEG,65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8,c31e2db43c9334cd,True,
Training,Training/notumor/Tr-no_0962.jpg,notumor,29392,364,418,RGB,JPEG,682871b3c7250e0c56b28688840ac15101ec847a891e0b2d2cb72f0436ff8073,d14e0aad6f304f65,True,
Training,Training/notumor/Tr-no_0190.jpg,notumor,29392,364,418,RGB,JPEG,682871b3c7250e0c56b28688840ac15101ec847a891e0b2d2cb72f0436ff8073,d14e0aad6f304f65,True,
Training,Training/pituitary/Tr-pi_0677.jpg,pituitary,34335,512,512,RGB,JPEG,690ed9d73b96706b833cfbb95e40543fe022c7579ab74693873e2c26766c5efb,d50b3e782ab16d34,True,
Training,Training/pituitary/Tr-pi_0676.jpg,pituitary,34335,512,512,RGB,JPEG,690ed9d73b96706b833cfbb95e40543fe022c7579ab74693873e2c26766c5efb,d50b3e782ab16d34,True,
Training,Training/notumor/Tr-no_0139.jpg,notumor,11791,225,225,RGB,JPEG,6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,c0323f0d3bc6cd36,True,
Training,Training/notumor/Tr-no_1100.jpg,notumor,11791,225,225,RGB,JPEG,6b73dc365fbc93ff66b40c68f2e5cd259e650193088389a5f1b968b8c537f4f4,c0323f0d3bc6cd36,True,
Training,Training/pituitary/Tr-pi_0160.jpg,pituitary,34353,512,512,RGB,JPEG,6c374ab41105e5927d08e15103c8c27416f8e7d03c15c03d104ace5b310bd0ed,d44a0f6d2c3d2d74,True,
Training,Training/pituitary/Tr-pi_0159.jpg,pituitary,34353,512,512,RGB,JPEG,6c374ab41105e5927d08e15103c8c27416f8e7d03c15c03d104ace5b310bd0ed,d44a0f6d2c3d2d74,True,
Training,Training/notumor/Tr-no_0358.jpg,notumor,10666,236,252,RGB,JPEG,6d94cb16b0e532e10913e0f7e82bc9f0e2ddc3ff08601f8f7b118b88a137e111,864938b5718e67da,True,
Testing,Testing/notumor/Te-no_0095.jpg,notumor,10666,236,252,RGB,JPEG,6d94cb16b0e532e10913e0f7e82bc9f0e2ddc3ff08601f8f7b118b88a137e111,864938b5718e67da,True,
Training,Training/notumor/Tr-no_0146.jpg,notumor,10976,234,218,RGB,JPEG,6df56cc8a677bbc089ccb7f85e5f40b665a551aa28c7f2fffffcaddf521ed503,d3386de536c63093,True,
Testing,Testing/notumor/Te-no_0041.jpg,notumor,10976,234,218,RGB,JPEG,6df56cc8a677bbc089ccb7f85e5f40b665a551aa28c7f2fffffcaddf521ed503,d3386de536c63093,True,
Testing,Testing/notumor/Te-no_0040.jpg,notumor,12598,236,236,RGB,JPEG,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,d2364f686c7134b3,True,
Testing,Testing/notumor/Te-no_0052.jpg,notumor,12598,236,236,RGB,JPEG,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,d2364f686c7134b3,True,
Training,Training/notumor/Tr-no_0135.jpg,notumor,12598,236,236,RGB,JPEG,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,d2364f686c7134b3,True,
Training,Training/notumor/Tr-no_1096.jpg,notumor,12598,236,236,RGB,JPEG,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,d2364f686c7134b3,True,
Training,Training/notumor/Tr-no_0257.jpg,notumor,12598,236,236,RGB,JPEG,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,d2364f686c7134b3,True,
Training,Training/notumor/Tr-no_0072.jpg,notumor,14151,210,213,RGB,JPEG,6f3bdbdba45d1f985b33e51c93c318e0f04f2c3186dfae874050a99a11b1af02,959f7e702be06123,True,
Training,Training/notumor/Tr-no_0077.jpg,notumor,14151,210,213,RGB,JPEG,6f3bdbdba45d1f985b33e51c93c318e0f04f2c3186dfae874050a99a11b1af02,959f7e702be06123,True,
Training,Training/notumor/Tr-no_1091.jpg,notumor,18316,236,236,RGB,JPEG,71b3de7ee123124b0cf239be46cde689f527b1b56127ff7668cabca4c6384513,91e41f915ec618de,True,
Testing,Testing/notumor/Te-noTr_0009.jpg,notumor,18316,236,236,RGB,JPEG,71b3de7ee123124b0cf239be46cde689f527b1b56127ff7668cabca4c6384513,91e41f915ec618de,True,
Training,Training/notumor/Tr-no_0231.jpg,notumor,61345,630,630,RGB,JPEG,72f5f6723c7b92f641fb5d44513b6111c348e43005f8c1f4829f28eebd1117b2,c74f3fb078926129,True,
Training,Training/notumor/Tr-no_1131.jpg,notumor,61345,630,630,RGB,JPEG,72f5f6723c7b92f641fb5d44513b6111c348e43005f8c1f4829f28eebd1117b2,c74f3fb078926129,True,
Training,Training/notumor/Tr-no_0298.jpg,notumor,61345,630,630,RGB,JPEG,72f5f6723c7b92f641fb5d44513b6111c348e43005f8c1f4829f28eebd1117b2,c74f3fb078926129,True,
Training,Training/notumor/Tr-no_0279.jpg,notumor,11184,236,251,RGB,JPEG,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,d03b2be92de43cc2,True,
Testing,Testing/notumor/Te-no_0045.jpg,notumor,11184,236,251,RGB,JPEG,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,d03b2be92de43cc2,True,
Testing,Testing/notumor/Te-no_0050.jpg,notumor,11184,236,251,RGB,JPEG,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,d03b2be92de43cc2,True,
Training,Training/notumor/Tr-no_0235.jpg,notumor,11184,236,251,RGB,JPEG,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,d03b2be92de43cc2,True,
Testing,Testing/notumor/Te-no_0054.jpg,notumor,11184,236,251,RGB,JPEG,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,d03b2be92de43cc2,True,
Training,Training/notumor/Tr-no_0191.jpg,notumor,11184,236,251,RGB,JPEG,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,d03b2be92de43cc2,True,
Training,Training/notumor/Tr-no_1142.jpg,notumor,161038,890,1075,RGB,JPEG,73a882655ceb0a5b8d3f4beea54d9ab58aa36e1021e7807dbb1c72617d4dfecc,867e79b13e816985,True,
Training,Training/notumor/Tr-no_0247.jpg,notumor,161038,890,1075,RGB,JPEG,73a882655ceb0a5b8d3f4beea54d9ab58aa36e1021e7807dbb1c72617d4dfecc,867e79b13e816985,True,
Training,Training/notumor/Tr-no_0328.jpg,notumor,16209,236,257,RGB,JPEG,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,c23e68e82fe11aa7,True,
Testing,Testing/notumor/Te-no_0065.jpg,notumor,16209,236,257,RGB,JPEG,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,c23e68e82fe11aa7,True,
Training,Training/notumor/Tr-no_0362.jpg,notumor,16209,236,257,RGB,JPEG,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,c23e68e82fe11aa7,True,
Training,Training/notumor/Tr-no_0977.jpg,notumor,16209,236,257,RGB,JPEG,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,c23e68e82fe11aa7,True,
Testing,Testing/notumor/Te-no_0030.jpg,notumor,16209,236,257,RGB,JPEG,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,c23e68e82fe11aa7,True,
Training,Training/notumor/Tr-no_0316.jpg,notumor,26202,442,442,RGB,JPEG,76d577713f1cf4414f780058f2079f7e6446aba86e89a86d7dd36401ca79a727,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_1168.jpg,notumor,26202,442,442,RGB,JPEG,76d577713f1cf4414f780058f2079f7e6446aba86e89a86d7dd36401ca79a727,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_1110.jpg,notumor,15584,208,225,RGB,JPEG,7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,85b75e78dab22922,True,
Training,Training/notumor/Tr-no_0157.jpg,notumor,15584,208,225,RGB,JPEG,7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,85b75e78dab22922,True,
Testing,Testing/notumor/Te-no_0042.jpg,notumor,15584,208,225,RGB,JPEG,7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,85b75e78dab22922,True,
Testing,Testing/notumor/Te-no_0091.jpg,notumor,11593,212,280,RGB,JPEG,77d1374baf9988fd4f9272886783a65820b3afbbbaa773777ed01a4b04ff9d80,977a78a1619665ca,True,
Training,Training/notumor/Tr-no_0355.jpg,notumor,11593,212,280,RGB,JPEG,77d1374baf9988fd4f9272886783a65820b3afbbbaa773777ed01a4b04ff9d80,977a78a1619665ca,True,
Training,Training/notumor/Tr-no_0280.jpg,notumor,10393,232,217,RGB,JPEG,79b6fe05b46ee2a734c4da64cd109bc508bfd1b76f46e9c496dbb406f86139f9,9ec969b467329661,True,
Training,Training/notumor/Tr-no_1155.jpg,notumor,10393,232,217,RGB,JPEG,79b6fe05b46ee2a734c4da64cd109bc508bfd1b76f46e9c496dbb406f86139f9,9ec969b467329661,True,
Training,Training/notumor/Tr-no_0244.jpg,notumor,64566,724,851,RGB,JPEG,7a7fcfb55378e4367cb3f163dc510df7e4b5f95d8fee5e4407b6ef397d56e243,958f3a6a69c0387b,True,
Training,Training/notumor/Tr-no_1139.jpg,notumor,64566,724,851,RGB,JPEG,7a7fcfb55378e4367cb3f163dc510df7e4b5f95d8fee5e4407b6ef397d56e243,958f3a6a69c0387b,True,
Training,Training/notumor/Tr-no_1125.jpg,notumor,42451,336,380,RGB,JPEG,7adb02dafa127d16b635a76df10314f68ded12fa7a20457e4d666d2873a2130f,d44a2b656fb42d92,True,
Training,Training/notumor/Tr-no_0170.jpg,notumor,42451,336,380,RGB,JPEG,7adb02dafa127d16b635a76df10314f68ded12fa7a20457e4d666d2873a2130f,d44a2b656fb42d92,True,
Testing,Testing/notumor/Te-no_0073.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Testing,Testing/notumor/Te-no_0019.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Testing,Testing/notumor/Te-no_0062.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Training,Training/notumor/Tr-no_1183.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Training,Training/notumor/Tr-no_0336.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Training,Training/notumor/Tr-no_0325.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Training,Training/notumor/Tr-no_0236.jpg,notumor,24589,442,442,RGB,JPEG,7c103b082c141631e8475390a8b06ef7ef0cfba10e61cf2d4ce9dd1e2b08dfb0,c43b2fe42dc470cb,True,
Training,Training/notumor/Tr-no_1133.jpg,notumor,24589,442,442,RGB,JPEG,7c103b082c141631e8475390a8b06ef7ef0cfba10e61cf2d4ce9dd1e2b08dfb0,c43b2fe42dc470cb,True,
Training,Training/pituitary/Tr-pi_0529.jpg,pituitary,32090,512,512,RGB,JPEG,7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,d40b523e2bf57826,True,
Training,Training/pituitary/Tr-pi_0526.jpg,pituitary,32090,512,512,RGB,JPEG,7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,d40b523e2bf57826,True,
Training,Training/pituitary/Tr-pi_0527.jpg,pituitary,32090,512,512,RGB,JPEG,7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,d40b523e2bf57826,True,
Training,Training/notumor/Tr-no_0215.jpg,notumor,37547,331,406,RGB,JPEG,7d5fb3078f6ed56884ebf8c14928f4e8e05ffd2065cf1b5f4b23cd6dfa3f49ef,80544fab6f813ab7,True,
Training,Training/notumor/Tr-no_1050.jpg,notumor,37547,331,406,RGB,JPEG,7d5fb3078f6ed56884ebf8c14928f4e8e05ffd2065cf1b5f4b23cd6dfa3f49ef,80544fab6f813ab7,True,
Training,Training/notumor/Tr-noTr_0003.jpg,notumor,63465,562,592,RGB,JPEG,7f04f0b6fd5821e19cf5a273a540df06a1f6bdcaa63bb235743e274fff825fbd,865e7fa86e204e99,True,
Training,Training/notumor/Tr-no_0994.jpg,notumor,63465,562,592,RGB,JPEG,7f04f0b6fd5821e19cf5a273a540df06a1f6bdcaa63bb235743e274fff825fbd,865e7fa86e204e99,True,
Testing,Testing/notumor/Te-no_0074.jpg,notumor,14039,211,236,RGB,JPEG,812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,95386f616a873b98,True,
Training,Training/notumor/Tr-no_0337.jpg,notumor,14039,211,236,RGB,JPEG,812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,95386f616a873b98,True,
Training,Training/notumor/Tr-no_1179.jpg,notumor,10979,225,225,RGB,JPEG,840e12a9d0fc509d61fab11db74d1716234312bd96939b632e19b8f102ace3cf,876a7e31789568c6,True,
Training,Training/notumor/Tr-no_0187.jpg,notumor,10979,225,225,RGB,JPEG,840e12a9d0fc509d61fab11db74d1716234312bd96939b632e19b8f102ace3cf,876a7e31789568c6,True,
Training,Training/notumor/Tr-no_0185.jpg,notumor,10979,225,225,RGB,JPEG,840e12a9d0fc509d61fab11db74d1716234312bd96939b632e19b8f102ace3cf,876a7e31789568c6,True,
Training,Training/notumor/Tr-no_0034.jpg,notumor,32146,355,452,RGB,JPEG,84acb850a9c5348cd00623122246c83dffd727e007aedc1d484e39d06e784c6f,85d67a99685b6478,True,
Training,Training/notumor/Tr-no_1078.jpg,notumor,32146,355,452,RGB,JPEG,84acb850a9c5348cd00623122246c83dffd727e007aedc1d484e39d06e784c6f,85d67a99685b6478,True,
Training,Training/notumor/Tr-no_1067.jpg,notumor,29015,442,442,RGB,JPEG,84b2155377f2b5ec87d3988642b885d5b6249e7907486184ac311e15a8a599a9,870f3ee078996137,True,
Training,Training/notumor/Tr-no_0025.jpg,notumor,29015,442,442,RGB,JPEG,84b2155377f2b5ec87d3988642b885d5b6249e7907486184ac311e15a8a599a9,870f3ee078996137,True,
Testing,Testing/meningioma/Te-me_0010.jpg,meningioma,37473,455,500,RGB,JPEG,86847c6a4729a4b19bf1b3f58905c68812c6f75ea680c0ccb1621b94e165d16f,c4736ead39cc3984,True,
Testing,Testing/meningioma/Te-me_0031.jpg,meningioma,37473,455,500,RGB,JPEG,86847c6a4729a4b19bf1b3f58905c68812c6f75ea680c0ccb1621b94e165d16f,c4736ead39cc3984,True,
Training,Training/notumor/Tr-noTr_0007.jpg,notumor,9387,220,212,RGB,JPEG,88aba8f5a882187bc3df678f2b3a88c6c59cec1c01fb732e5671a5ffb6a494d7,d21f6e603c646765,True,
Training,Training/notumor/Tr-no_1052.jpg,notumor,9387,220,212,RGB,JPEG,88aba8f5a882187bc3df678f2b3a88c6c59cec1c01fb732e5671a5ffb6a494d7,d21f6e603c646765,True,
Training,Training/notumor/Tr-no_0317.jpg,notumor,44008,414,496,RGB,JPEG,8a05324c1e59d079c88ad71e484739999eab506d3e7eb1bca857264329113b94,9199569678e96a4d,True,
Training,Training/notumor/Tr-no_1169.jpg,notumor,44008,414,496,RGB,JPEG,8a05324c1e59d079c88ad71e484739999eab506d3e7eb1bca857264329113b94,9199569678e96a4d,True,
Training,Training/pituitary/Tr-pi_0169.jpg,pituitary,37026,512,512,RGB,JPEG,8a4a14e666a67b90bf01bac1b85170bacf41fda33c7a7394d5e82e83c6f6f324,d08557085e6f3ae9,True,
Training,Training/pituitary/Tr-pi_0170.jpg,pituitary,37026,512,512,RGB,JPEG,8a4a14e666a67b90bf01bac1b85170bacf41fda33c7a7394d5e82e83c6f6f324,d08557085e6f3ae9,True,
Training,Training/pituitary/Tr-pi_0343.jpg,pituitary,35906,512,512,RGB,JPEG,8afa71fed3d0307237b24872056b750f3c06ee0d9527c35241b908eb7404080f,80885ffc1b555ada,True,
Training,Training/pituitary/Tr-pi_0342.jpg,pituitary,35906,512,512,RGB,JPEG,8afa71fed3d0307237b24872056b750f3c06ee0d9527c35241b908eb7404080f,80885ffc1b555ada,True,
Training,Training/notumor/Tr-no_0132.jpg,notumor,18352,236,236,RGB,JPEG,8c7a08207a2f8e5bf03ed590b3a482491a6abeb9b233a40604f3422065424112,958b6e3829e46979,True,
Training,Training/notumor/Tr-no_0130.jpg,notumor,18352,236,236,RGB,JPEG,8c7a08207a2f8e5bf03ed590b3a482491a6abeb9b233a40604f3422065424112,958b6e3829e46979,True,
Training,Training/notumor/Tr-no_0116.jpg,notumor,18352,236,236,RGB,JPEG,8c7a08207a2f8e5bf03ed590b3a482491a6abeb9b233a40604f3422065424112,958b6e3829e46979,True,
Training,Training/notumor/Tr-no_1163.jpg,notumor,31704,442,442,RGB,JPEG,8d1b8cb2975b43db869caaecbffd11f51651b6c25d35928f84cc295215cfb822,933e6aa16cc3348f,True,
Training,Training/notumor/Tr-no_0304.jpg,notumor,31704,442,442,RGB,JPEG,8d1b8cb2975b43db869caaecbffd11f51651b6c25d35928f84cc295215cfb822,933e6aa16cc3348f,True,
Training,Training/notumor/Tr-no_1177.jpg,notumor,13213,225,225,RGB,JPEG,8df1125bc5a3901ae602be99db7d676e79744a93eb6ed69de91b86cdb087a7a1,96386a716dc534e3,True,
