source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Testing,Testing/notumor/Te-no_0046.jpg,notumor,12550,235,228,RGB,JPEG,2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,936c6c3271cae49b,True,
Training,Training/notumor/Tr-no_0967.jpg,notumor,13106,235,229,RGB,JPEG,a3162569f0104e89e3950050d1d2f605cfe6bcf7c646f4bd596cb709d8b372c8,936c6c3271cae49b,True,
Training,Training/notumor/Tr-no_1153.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_1093.jpg,notumor,13087,235,227,RGB,JPEG,220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_0340.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_0113.jpg,notumor,13087,235,227,RGB,JPEG,220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,936c6c3271cea49b,True,
Testing,Testing/notumor/Te-no_0037.jpg,notumor,13087,235,227,RGB,JPEG,220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,936c6c3271cea49b,True,
Testing,Testing/notumor/Te-no_0026.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Testing,Testing/notumor/Te-no_0064.jpg,notumor,12561,234,225,RGB,JPEG,18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,936c6c3669caa49b,True,
Training,Training/notumor/Tr-no_0327.jpg,notumor,12561,234,225,RGB,JPEG,18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,936c6c3669caa49b,True,
Training,Training/notumor/Tr-no_0970.jpg,notumor,12561,234,225,RGB,JPEG,18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,936c6c3669caa49b,True,
Testing,Testing/notumor/Te-no_0020.jpg,notumor,9027,236,236,RGB,JPEG,6d8670086cd3782e77ddb604d6f5803400640420236b3af98f3874ee86e7b476,937e6d3131ce6431,True,
Training,Training/notumor/Tr-no_0065.jpg,notumor,6882,236,236,RGB,JPEG,4e3bfe7a0603559945c5c2de55311ce6d4269ebb816339bca3f13bd57f565994,937e6d3131ce6431,True,
Training,Training/notumor/Tr-no_0058.jpg,notumor,17097,236,270,RGB,JPEG,e2624788382fce1d1c00840375cdd541241d61de6137e9c1c6d69f83d7c99307,9389501f7e7368e4,True,
Testing,Testing/notumor/Te-no_0013.jpg,notumor,21099,236,270,RGB,JPEG,7a3fac9104743aa9ecd56374dafb71c6b8084ace9b13e4cb7b881f198a4bb479,9389501f7e7368e4,True,
Training,Training/notumor/Tr-no_1473.jpg,notumor,16951,442,442,RGB,JPEG,a5a11e528b6d4756c9a8b3180d40410efe1b27b2a5ad13ecce512fa3bf214330,93c36a5e6d3c3470,True,
Training,Training/notumor/Tr-no_0787.jpg,notumor,17020,442,442,RGB,JPEG,cc6c2795310094ea9e9bc4a259b6c4ab7e56fd03303b7f3426849f9b573d05a8,93c36a5e6d3c3470,True,
Training,Training/notumor/Tr-no_0670.jpg,notumor,10664,225,225,RGB,JPEG,b3194148761c0169717896116725e38e430812e6d5a6b6c62c9cf06e7cf00916,93e16c3e64a8b4e3,True,
Testing,Testing/notumor/Te-no_0159.jpg,notumor,10959,225,225,RGB,JPEG,0892b9c76082b705d85bb8aebc274ecf30eaa6cdecd995d9b05c43da39a61921,93e16c3e64a8b4e3,True,
Training,Training/notumor/Tr-no_1216.jpg,notumor,10435,225,225,RGB,JPEG,c48e0a107f985bec88dd81d6f27432ad61539aa516c4396a71fe9e55cdce351d,93e16c3e64a8b4e3,True,
Training,Training/notumor/Tr-no_0540.jpg,notumor,8845,225,225,RGB,JPEG,8570d5134cffb9b72564702663cae2968a0d3bea506ac083db9f8ca46f992026,93e16e3e64a834e3,True,
Training,Training/notumor/Tr-no_0492.jpg,notumor,8484,225,225,RGB,JPEG,e7104cf03a0918840f020ffd6e728312e799235b0b9af04ecdcf4200b669e39b,93e16e3e64a834e3,True,
Training,Training/notumor/Tr-no_0728.jpg,notumor,8593,225,225,RGB,JPEG,285992cc5e5213f0d50887d757cb919a365129bff9038cec83e8df54f97fb155,93e16e3e64a834e3,True,
Training,Training/notumor/Tr-no_1336.jpg,notumor,9238,225,225,RGB,JPEG,eafd3887b242e6ec2db6b0646d1e9cf817e2ed17a6b2d196cd7cb3c85c035cb1,93e56a5a2d393493,True,
Testing,Testing/notumor/Te-no_0263.jpg,notumor,9225,225,225,RGB,JPEG,2d29b3697261f7cc096374f4d829c4c1b1c283d39b420a4fb3cedcd7fbdf7cc8,93e56a5a2d393493,True,
Testing,Testing/notumor/Te-no_0374.jpg,notumor,9094,225,225,RGB,JPEG,d6d19ac66d1fdd18db5284e7393520387235e3c61fdbe9ddbb42062da5380edc,93e56a5a2d393493,True,
Testing,Testing/notumor/Te-no_0352.jpg,notumor,7156,225,225,RGB,JPEG,223b04f04b521e9c8bc13138eab633c03010c2ad883b5c651bef8f329bf55ee1,93e56a5a2d393495,True,
Training,Training/notumor/Tr-no_0602.jpg,notumor,7165,225,225,RGB,JPEG,bb7c3d6df2afe69ac893860e9177883a5a6cd60ebc70de8c3ae996ddb185ce2f,93e56a5a2d393495,True,
Training,Training/notumor/Tr-no_0722.jpg,notumor,6118,150,198,RGB,JPEG,9561ec8adfadc55b0e5ff07eb2b32ed3e0dc5fb89cc96a65a35e597728e54dec,93fd1980124d1bdf,True,
Training,Training/notumor/Tr-no_0425.jpg,notumor,6037,150,198,RGB,JPEG,febd779e6b385675f942d72995a0fb8be6ab15a13e2df1d90585a062f2428aa1,93fd1980124d1bdf,True,
Training,Training/notumor/Tr-no_0532.jpg,notumor,6224,150,198,RGB,JPEG,998c2a4700692782dcac1615edfacd957299b9d32a58a5b38a3640913e0e2005,93fd1980124d1bdf,True,
Training,Training/pituitary/Tr-pi_0226.jpg,pituitary,30598,512,512,RGB,JPEG,a1ee82164acd190067400d50f236fbb6004c0002fe3c09e4cf2d71752865140b,940b5b3d2a3d6c3c,True,
Training,Training/pituitary/Tr-pi_0227.jpg,pituitary,30598,512,512,RGB,JPEG,a1ee82164acd190067400d50f236fbb6004c0002fe3c09e4cf2d71752865140b,940b5b3d2a3d6c3c,True,
Training,Training/notumor/Tr-no_0429.jpg,notumor,5706,173,201,RGB,JPEG,7b7fcf8f635b7328153076258bd5fddc6562c43bf24614148c2440a1d2062d26,94166bed2fd2250e,True,
Training,Training/notumor/Tr-no_1414.jpg,notumor,5732,173,201,RGB,JPEG,6ced304ed3adbe48aeba4e5d4731d7702b9afd5ec8564588335ef0db4e37ee4d,94166bed2fd2250e,True,
Testing,Testing/pituitary/Te-pi_0055.jpg,pituitary,36127,512,512,RGB,JPEG,b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,941b5e1a7ac63969,True,
Training,Training/pituitary/Tr-pi_0701.jpg,pituitary,36127,512,512,RGB,JPEG,b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,941b5e1a7ac63969,True,
Training,Training/notumor/Tr-no_0061.jpg,notumor,9821,236,236,RGB,JPEG,9e4d567cc1c9654db6c31518f61e6f3832fd18f2c07551468ab0becf30ccd345,942f7a606bfc6143,True,
Testing,Testing/notumor/Te-no_0015.jpg,notumor,12375,236,236,RGB,JPEG,0ac00682257258ee21f7c81af7bc22efbbbb4385e67e4d005f2000ad3b85561b,942f7a606bfc6143,True,
Training,Training/notumor/Tr-no_0518.jpg,notumor,9720,232,217,RGB,JPEG,a1a28845e45e575a6456513331c78c700aede806af4c05f3ba32c31fb0d09ac3,943516454f6b7ab4,True,
Training,Training/notumor/Tr-no_1468.jpg,notumor,9671,232,217,RGB,JPEG,9e3370a38da7cc705145018245022d2ee3e67db2b09d6bab21078f84a799d2da,943516454f6b7ab4,True,
Training,Training/notumor/Tr-no_0091.jpg,notumor,9995,236,263,RGB,JPEG,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,943f7a6069e72592,True,
Training,Training/notumor/Tr-no_0985.jpg,notumor,9995,236,263,RGB,JPEG,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,943f7a6069e72592,True,
Training,Training/notumor/Tr-no_0345.jpg,notumor,9995,236,263,RGB,JPEG,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,943f7a6069e72592,True,
Testing,Testing/notumor/Te-no_0081.jpg,notumor,9995,236,263,RGB,JPEG,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,943f7a6069e72592,True,
Testing,Testing/notumor/Te-no_0035.jpg,notumor,9995,236,263,RGB,JPEG,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,943f7a6069e72592,True,
Training,Training/notumor/Tr-no_0219.jpg,notumor,111486,755,824,RGB,JPEG,cc336bb30a64c66a0897e048331ca9818b553b8d0c313ed4980971c5b8ea1b46,9443481f6b691f6d,True,
Training,Training/notumor/Tr-no_0375.jpg,notumor,20013,235,257,RGB,JPEG,0e4c329816794910ea5acc4201d05217b93c22bbf138aa55cee98ae7680e1320,9443481f6b691f6d,True,
Training,Training/notumor/Tr-no_0193.jpg,notumor,111486,755,824,RGB,JPEG,cc336bb30a64c66a0897e048331ca9818b553b8d0c313ed4980971c5b8ea1b46,9443481f6b691f6d,True,
Training,Training/meningioma/Tr-me_0364.jpg,meningioma,24592,530,526,RGB,JPEG,b7e81c22bf6e933905cee1abef434f59f4f597b36e290ed1952c8adf3e23652b,945a4b693e357865,True,
Testing,Testing/meningioma/Te-meTr_0009.jpg,meningioma,34176,530,526,RGB,JPEG,efbb74c524ab95fae4c5ff626880c4a7f23d066111ff682ae04c32b5c422af13,945a4b693e357865,True,
Training,Training/notumor/Tr-no_1148.jpg,notumor,10268,196,257,RGB,JPEG,2e6b3edd254ee191e482f071b4b08677fc0a4fe40f3e2a8e3df67165c9e3cf72,946e4a216f973cd2,True,
Training,Training/notumor/Tr-no_0997.jpg,notumor,7865,196,257,RGB,JPEG,0e26eb1cc143b940fe223f1023625355992ee21e77e3ff1ee4cfd5764198989f,946e4a216f973cd2,True,
Training,Training/notumor/Tr-no_1417.jpg,notumor,9422,227,262,RGB,JPEG,bfb2ba1aaacaa90bf7eac52cf8953ca98abbb7070f91051a908e092d294bdb8c,946e7be5687061d1,True,
Training,Training/notumor/Tr-no_1132.jpg,notumor,9125,227,262,RGB,JPEG,4e2da5e2fcdf333fce0bc4b5c7f641178b6325c40c4d1119e609cf7dee719873,946e7be5687061d1,True,
Testing,Testing/notumor/Te-no_0377.jpg,notumor,11738,227,262,RGB,JPEG,a166849da7c11fa637dfa5c3d05b0ff31687c70b611830bed9e71e6d8300dfc4,946e7be5687061d1,True,
Training,Training/meningioma/Tr-me_0282.jpg,meningioma,7925,214,216,RGB,JPEG,f3fec5bf88028bff924a9866b3efc5711b6a4f4f1bce52692ddef89db1d2996b,947a4b693e257865,True,
Testing,Testing/meningioma/Te-me_0105.jpg,meningioma,10921,214,216,RGB,JPEG,65a902fcdd43caafbfd32f996cda5eb70f49870ae04b457e63b4e12149168225,947a4b693e257865,True,
Training,Training/notumor/Tr-no_1460.jpg,notumor,10441,196,257,RGB,JPEG,c39002f0707b330af0043db8c58aed85b4b13dd79da7f442a444d496a832d1c9,94914ade6f683c2d,True,
Training,Training/notumor/Tr-no_1515.jpg,notumor,10772,196,257,RGB,JPEG,8f62e2711e8a47fed04ec2b58ed3c7f00765dc8152779657130c83c50c642a56,94914ade6f683c2d,True,
Testing,Testing/notumor/Te-no_0231.jpg,notumor,10847,196,257,RGB,JPEG,31cfa0658fc9cc6ba069c9c636328a0f46ab4d2b9b8dbd7a8fb643fa2e3823ac,94914ade6f683c2d,True,
Training,Training/notumor/Tr-no_1335.jpg,notumor,12254,227,262,RGB,JPEG,5668800a67d13c63586c08dfb5b7728ca279819f6112076bee641871d20063a1,94917b5a68cf612e,True,
Testing,Testing/notumor/Te-no_0238.jpg,notumor,9282,227,262,RGB,JPEG,70abbc769638ec5b8a2131f711c0818fcea2200efeade66b056c0304b8d6ac15,94917b5a68cf612e,True,
Training,Training/notumor/Tr-no_1439.jpg,notumor,9229,227,262,RGB,JPEG,8f4ef79856f1fc0a9cb81ee959c78c85df8d9c7b37a1f290f453a5f8c84f123e,94917b5a68cf612e,True,
Testing,Testing/meningioma/Te-me_0047.jpg,meningioma,35979,343,367,RGB,JPEG,1940c7f8e7f72ab5b9e674953238fcb4b63ccf6d3d320661e57511070655b5aa,9492166b794e6ae9,True,
Training,Training/meningioma/Tr-me_0226.jpg,meningioma,33124,343,367,RGB,JPEG,09efecdd6ab7be71c5bce1f0b9d293ca126d1b49c5f1c7c6baff17a65fbbf8c9,9492166b794e6ae9,True,
Training,Training/meningioma/Tr-me_0616.jpg,meningioma,28082,512,512,RGB,JPEG,451f339dbf4d33864e0dd8940f533bbeddda6492cf60bb15615342bd467cc721,94957a1a3f687839,True,
Training,Training/meningioma/Tr-me_0617.jpg,meningioma,28082,512,512,RGB,JPEG,451f339dbf4d33864e0dd8940f533bbeddda6492cf60bb15615342bd467cc721,94957a1a3f687839,True,
Training,Training/glioma/Tr-gl_0144.jpg,glioma,14946,512,512,L,JPEG,80fd3e27df1d9f8ff58dbc60cd3638560d5e2900ef62a94dedbe31fe0e13e080,94967ada61696365,True,
Training,Training/glioma/Tr-gl_0143.jpg,glioma,15487,512,512,L,JPEG,7cb479ac3290e8b903cd1d3a91dcfdda3269446b7c996591b0f5784bf520bba4,94967ada61696365,True,
Training,Training/notumor/Tr-no_1029.jpg,notumor,6924,232,217,RGB,JPEG,e615defa5c0de164da4b279d1c8d9102250cd5b5189de0f5ca4596e7dc90fca2,94ca16ba4f947a4b,True,
Training,Training/notumor/Tr-no_1437.jpg,notumor,9296,232,217,RGB,JPEG,a23838b6281d2fe4496c1122ae4c2284ece545a009577438ed49577df3b1a5c5,94ca16ba4f947a4b,True,
Training,Training/pituitary/Tr-pi_0107.jpg,pituitary,33614,512,512,RGB,JPEG,dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,950a57783e7d6831,True,
Training,Training/pituitary/Tr-pi_0108.jpg,pituitary,33614,512,512,RGB,JPEG,dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,950a57783e7d6831,True,
Testing,Testing/meningioma/Te-me_0083.jpg,meningioma,10120,226,214,RGB,JPEG,8238d1f576cd9a0d6fb599baa2dec1f08b8d9355412d1cf91db367a8729da07f,950a76796ae06b35,True,
Training,Training/meningioma/Tr-me_0260.jpg,meningioma,7285,226,214,RGB,JPEG,c8f4e6c756ce13736de8efe827079034e0265bd4dc9379f194c819c90dee49e1,950a76796ae06b35,True,
Testing,Testing/pituitary/Te-piTr_0006.jpg,pituitary,25538,512,512,RGB,JPEG,e70846e753bbfee41eb1694d480d066b48ec015b5a1e9ebb7c8bc6afa5251765,950a7e792ce121e7,True,
Training,Training/pituitary/Tr-pi_0533.jpg,pituitary,24991,512,512,RGB,JPEG,191ce712494ccfda4f1a2a43f3c6c8e8530a34774c3d6df1b4b6221d23b3d77c,950a7e792ce121e7,True,
Training,Training/notumor/Tr-no_0174.jpg,notumor,72192,926,649,RGB,JPEG,ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,950f453b0ee77630,True,
Training,Training/notumor/Tr-no_0189.jpg,notumor,72192,926,649,RGB,JPEG,ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,950f453b0ee77630,True,
Training,Training/notumor/Tr-no_0374.jpg,notumor,18796,236,236,RGB,JPEG,85c8594ea52ea7c8d812d2c4565ef0aa079ab021f4936b623f64bd7878ec0c6a,951b6e703be63198,True,
Training,Training/notumor/Tr-no_0129.jpg,notumor,20820,236,236,RGB,JPEG,b91fea611b8064eb12f0682b4c1f24d6b16fb0a536b8c3f5c059a2c156a82294,951b6e703be63198,True,
Training,Training/notumor/Tr-no_0445.jpg,notumor,16653,393,400,RGB,JPEG,233a5d8b0deeed1fc4a2d8ba343d38c761b76ed8b751945e350ca7e03aaefda5,951e7ae0697139c9,True,
Testing,Testing/notumor/Te-no_0349.jpg,notumor,16651,393,400,RGB,JPEG,41299da0044d82254ecf8d0f6873977039c7dc4b67de43f26404a4ce2e92bd3f,951e7ae0697139c9,True,
Testing,Testing/notumor/Te-no_0074.jpg,notumor,14039,211,236,RGB,JPEG,812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,95386f616a873b98,True,
Training,Training/notumor/Tr-no_0337.jpg,notumor,14039,211,236,RGB,JPEG,812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,95386f616a873b98,True,
Training,Training/notumor/Tr-no_0062.jpg,notumor,12956,212,236,RGB,JPEG,040daff6e5eb6eaa70b0f175576954db75ab0f754d1877736f019dccac1a2bd2,95386f616a873d98,True,
Testing,Testing/notumor/Te-no_0017.jpg,notumor,14040,212,236,RGB,JPEG,39c0884fa9dfa4bf3e2464f41480e240ad7db4eded8a5b1ced54c772956746e1,95386f616a873d98,True,
Training,Training/notumor/Tr-no_1159.jpg,notumor,14040,212,236,RGB,JPEG,39c0884fa9dfa4bf3e2464f41480e240ad7db4eded8a5b1ced54c772956746e1,95386f616a873d98,True,
Testing,Testing/meningioma/Te-me_0053.jpg,meningioma,33987,442,442,RGB,JPEG,d2e28f585c7aec0c59898578a258d64189c62a1845bde369407e3766b648d868,953b6a3c25e4708f,True,
Training,Training/meningioma/Tr-me_0232.jpg,meningioma,26037,442,442,RGB,JPEG,edaff90338db46c64d17412392dc68cd9493db0ebc3211c51a93021baa25ef09,953b6a3c25e4708f,True,
Training,Training/notumor/Tr-no_0343.jpg,notumor,14041,210,234,RGB,JPEG,4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,953e6ae06a9939c9,True,
Testing,Testing/notumor/Te-no_0079.jpg,notumor,14041,210,234,RGB,JPEG,4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,953e6ae06a9939c9,True,
Testing,Testing/notumor/Te-no_0024.jpg,notumor,14271,209,234,RGB,JPEG,1fe1db4adc37442001e9e054e3a990efa31b7db7cdb0a3d2711afbf346f9094b,953e7aa06a9939c9,True,
Training,Training/notumor/Tr-no_0290.jpg,notumor,14271,209,234,RGB,JPEG,1fe1db4adc37442001e9e054e3a990efa31b7db7cdb0a3d2711afbf346f9094b,953e7aa06a9939c9,True,
Training,Training/notumor/Tr-no_0161.jpg,notumor,45788,417,424,RGB,JPEG,49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,953e7ae868671964,True,
Training,Training/notumor/Tr-no_1116.jpg,notumor,45788,417,424,RGB,JPEG,49db0659a53802695ac4af817cff544f8034e7c9883a6751e0e321c86337f86a,953e7ae868671964,True,
Training,Training/notumor/Tr-no_0083.jpg,notumor,18977,236,216,RGB,JPEG,60d4458ae9b5588d5a4bdd78908e388d839ac6247fe559c3e2ab9169c62b9d23,954a14394afd1bda,True,
Training,Training/notumor/Tr-no_0296.jpg,notumor,64101,629,585,RGB,JPEG,7259b858528de164f36d6751cdd6f34ef5579aa8a233314c0996accf49be6d34,954a14394afd1bda,True,
Training,Training/notumor/Tr-no_0348.jpg,notumor,18286,236,236,RGB,JPEG,cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,954a1f52e95ab86c,True,
Testing,Testing/notumor/Te-no_0085.jpg,notumor,18286,236,236,RGB,JPEG,cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,954a1f52e95ab86c,True,
Training,Training/notumor/Tr-no_0118.jpg,notumor,17506,236,236,RGB,JPEG,1e1a27e88f2812b4b950fca09bf5f4b8fe20514826756ac69b37b43c0c73214b,954a46797aa67859,True,
Training,Training/notumor/Tr-no_0123.jpg,notumor,17506,236,236,RGB,JPEG,1e1a27e88f2812b4b950fca09bf5f4b8fe20514826756ac69b37b43c0c73214b,954a46797aa67859,True,
Training,Training/notumor/Tr-no_0136.jpg,notumor,17506,236,236,RGB,JPEG,1e1a27e88f2812b4b950fca09bf5f4b8fe20514826756ac69b37b43c0c73214b,954a46797aa67859,True,
Testing,Testing/meningioma/Te-me_0086.jpg,meningioma,11067,225,225,RGB,JPEG,8aaadd0f631a11d4e11796b9afc422aea41548c3b9607b338377f3002747101e,954a473bb26d6893,True,
Training,Training/meningioma/Tr-me_0263.jpg,meningioma,7865,225,225,RGB,JPEG,43d69187c66f53cf5bbfaad79bdeda18678b2bde8f1c144c051e4a8ae1f53fe5,954a473bb26d6893,True,
Training,Training/meningioma/Tr-me_0178.jpg,meningioma,47179,472,546,RGB,JPEG,9caa6d599f0ac5f111c5d81e3ac9c67be237310a05cad476d63e111b31725152,954a4a92164f3bdb,True,
Testing,Testing/meningioma/Te-me_0012.jpg,meningioma,51430,472,546,RGB,JPEG,41bc0c7b4079d2fa8df7b97827a1d9fae68706e6c6457f43186d583da94c6df2,954a4a92164f3bdb,True,
Training,Training/meningioma/Tr-me_0275.jpg,meningioma,13746,200,235,RGB,JPEG,e29bcad3a9669e308de687b578cb0b414b4fd17020fc63b1f350b06026337139,954a4a97164f7f18,True,
Testing,Testing/meningioma/Te-me_0098.jpg,meningioma,15038,200,235,RGB,JPEG,20c540c392630d5bba27c8a6c47a1933df2a9803135b061ef80652904e810432,954a4a97164f7f18,True,
Testing,Testing/notumor/Te-no_0036.jpg,notumor,18147,236,236,RGB,JPEG,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,954a5ead69c5619c,True,
Training,Training/notumor/Tr-no_0102.jpg,notumor,18147,236,236,RGB,JPEG,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,954a5ead69c5619c,True,
Training,Training/notumor/Tr-no_0968.jpg,notumor,18147,236,236,RGB,JPEG,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,954a5ead69c5619c,True,
Training,Training/notumor/Tr-no_0099.jpg,notumor,69322,655,602,RGB,JPEG,f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,954b1e790afe6918,True,
Training,Training/notumor/Tr-no_0181.jpg,notumor,69322,655,602,RGB,JPEG,f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,954b1e790afe6918,True,
Training,Training/notumor/Tr-no_1039.jpg,notumor,15855,205,249,RGB,JPEG,0d68dc0d87d099ad046fac3ec1359db1561e1c5d45a43e7c91e02a9f2f393df8,9552066b9f691e65,True,
Testing,Testing/notumor/Te-no_0010.jpg,notumor,15855,205,249,RGB,JPEG,0d68dc0d87d099ad046fac3ec1359db1561e1c5d45a43e7c91e02a9f2f393df8,9552066b9f691e65,True,
Training,Training/notumor/Tr-no_0055.jpg,notumor,14435,205,249,RGB,JPEG,f312e388a4ef96442e3e21fbbfd789d5d5b0f66a7a5dc73a69fc0bfc59a8ab11,9552066b9f691e65,True,
Training,Training/notumor/Tr-no_0073.jpg,notumor,14611,233,210,RGB,JPEG,29f5011764730ed401f04b4978195c0b9fcedb005c3408f89a7586259cb1b675,955a363a3ab17361,True,
Training,Training/notumor/Tr-no_0078.jpg,notumor,14611,233,210,RGB,JPEG,29f5011764730ed401f04b4978195c0b9fcedb005c3408f89a7586259cb1b675,955a363a3ab17361,True,
Training,Training/notumor/Tr-no_0627.jpg,notumor,11611,206,244,RGB,JPEG,08f619571de6da9c1c6f14ee658eeaac3085687e6ec61183f18f579e5faa6145,95605bcc3a846f8f,True,
Training,Training/notumor/Tr-no_1574.jpg,notumor,11323,206,244,RGB,JPEG,ed0fcbbc6d436f8544a6f821920635e5b9b9ccaa5a3c6eb79be0976df19e0bdb,95605bcc3a846f8f,True,
Training,Training/notumor/Tr-no_1064.jpg,notumor,7041,206,244,RGB,JPEG,fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,95625bec3a84689f,True,
Training,Training/notumor/Tr-no_0020.jpg,notumor,7041,206,244,RGB,JPEG,fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,95625bec3a84689f,True,
Training,Training/notumor/Tr-no_1192.jpg,notumor,6890,206,244,RGB,JPEG,1282b728ea8af80b1d72048d4535d7dc555e03caad8f6a8bd5deb03f9f3084e6,95625bec3a846a9e,True,
Training,Training/notumor/Tr-no_1006.jpg,notumor,5033,206,244,RGB,JPEG,0223943a2b28b7ae5e7836f590dc9d3576b2b80202392a3692f2b4df830ab50e,95625bec3a846a9e,True,
Testing,Testing/notumor/Te-no_0222.jpg,notumor,7468,206,244,RGB,JPEG,335734a53bb7b0e40e80fb3a9b48581ea07d6fe359d8418f8a1fcc33576408d0,95625bec3a846a9e,True,
Training,Training/notumor/Tr-no_1065.jpg,notumor,6895,206,244,RGB,JPEG,8a7eb14a7e419d4a71874ff2da3bf8a0e56b44d237f558720f9ad516f27b151c,95625bec3a846a9e,True,
Testing,Testing/notumor/Te-no_0298.jpg,notumor,9054,206,244,RGB,JPEG,fd9011ef7b383abab4862b3bfe0cff93c0e8c3f6fa5d7547164b805346b60988,95625bec3a846c8f,True,
Training,Training/notumor/Tr-no_0498.jpg,notumor,10156,206,244,RGB,JPEG,03bb9c99ad697aa275960fbd9e11dc1bd23ae388fde6b6ea27bc3f67002768fc,95625bec3a846c8f,True,
Training,Training/notumor/Tr-no_1114.jpg,notumor,28313,350,350,RGB,JPEG,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,956a6e35383332ce,True,
Training,Training/notumor/Tr-no_0111.jpg,notumor,28313,350,350,RGB,JPEG,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,956a6e35383332ce,True,
Training,Training/notumor/Tr-no_0159.jpg,notumor,28313,350,350,RGB,JPEG,43c7fb765b0d878dca03cd26cb414b56a2e3280ce2510f3a84dac11003bbd0a0,956a6e35383332ce,True,
Training,Training/notumor/Tr-no_0255.jpg,notumor,17032,224,262,RGB,JPEG,e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,956b56696a942d96,True,
Testing,Testing/notumor/Te-noTr_0004.jpg,notumor,17032,224,262,RGB,JPEG,e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,956b56696a942d96,True,
Training,Training/meningioma/Tr-me_0253.jpg,meningioma,11209,239,248,RGB,JPEG,5cf790ecbaf61047d2be14e69a561ed21192a69336555ddd0180096f75feb074,956e1e7863623963,True,
Testing,Testing/meningioma/Te-me_0075.jpg,meningioma,13855,239,248,RGB,JPEG,c1a08f474188d182e6243e1a4655f9731307c63399e7ada68048c588dfb990ed,956e1e7863623963,True,
Training,Training/notumor/Tr-no_0260.jpg,notumor,16158,278,253,RGB,JPEG,49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,957a7ae1781621a7,True,
