source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Training,Training/notumor/Tr-no_1126.jpg,notumor,14360,227,262,RGB,JPEG,2bcf7f2051a470cc90e74522c8141783f4e6e3b36b033e622bb446070804fbce,c13b2ef03d75348c,True,
Training,Training/notumor/Tr-no_1127.jpg,notumor,127722,1024,1024,RGB,JPEG,2e9979eb629886f51f2e4b143f7526fe57537077b3bcb1bfd7d4ecad00b30547,c64e6db56cd2342c,True,
Training,Training/notumor/Tr-no_1128.jpg,notumor,18154,276,326,RGB,JPEG,b7217d07fe4b60f472aaeee4b36e8429d4a1685bbb9fd13c1d471835326e801d,d44863b71d493735,True,
Training,Training/notumor/Tr-no_1129.jpg,notumor,11761,212,222,RGB,JPEG,bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950,855e7aa16a276935,True,
Training,Training/notumor/Tr-no_1130.jpg,notumor,8733,225,225,RGB,JPEG,fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,907a6fc56d92344d,True,
Training,Training/notumor/Tr-no_1131.jpg,notumor,61345,630,630,RGB,JPEG,72f5f6723c7b92f641fb5d44513b6111c348e43005f8c1f4829f28eebd1117b2,c74f3fb078926129,True,
Training,Training/notumor/Tr-no_1133.jpg,notumor,24589,442,442,RGB,JPEG,7c103b082c141631e8475390a8b06ef7ef0cfba10e61cf2d4ce9dd1e2b08dfb0,c43b2fe42dc470cb,True,
Training,Training/notumor/Tr-no_1135.jpg,notumor,136631,785,848,RGB,JPEG,2779f5d9e97ff8a2283e34ab88a7e6de22c561367944758e2796f427fd2dddd9,d14a0fbd6e256964,True,
Training,Training/notumor/Tr-no_1137.jpg,notumor,33408,442,442,RGB,JPEG,aa66d8e967787f1f68a537f5300e72131b53cc4706620d41e67f74b1eb53d931,916e5aa75a2d2cc5,True,
Training,Training/notumor/Tr-no_1138.jpg,notumor,12785,225,225,RGB,JPEG,ef5addab9afd41d9a24d73711092b35f1610683975b03f80bff9d48d144970ef,963c69e3649683ce,True,
Training,Training/notumor/Tr-no_1139.jpg,notumor,64566,724,851,RGB,JPEG,7a7fcfb55378e4367cb3f163dc510df7e4b5f95d8fee5e4407b6ef397d56e243,958f3a6a69c0387b,True,
Training,Training/notumor/Tr-no_1140.jpg,notumor,50259,626,575,RGB,JPEG,4c2c103442bacc20c289e01799a028f732816b392a316671549e21810560ac30,969a79e561993564,True,
Training,Training/notumor/Tr-no_1141.jpg,notumor,12991,235,227,RGB,JPEG,c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,c21e2ce169b334db,True,
Training,Training/notumor/Tr-no_1142.jpg,notumor,161038,890,1075,RGB,JPEG,73a882655ceb0a5b8d3f4beea54d9ab58aa36e1021e7807dbb1c72617d4dfecc,867e79b13e816985,True,
Training,Training/notumor/Tr-no_1144.jpg,notumor,37869,267,328,RGB,JPEG,b19b70050792743117c0ca8237e721b433a3d76b7cd1ae7e2bfaa50f73985957,852c5af06697799a,True,
Training,Training/notumor/Tr-no_1146.jpg,notumor,33685,512,512,RGB,JPEG,ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_1149.jpg,notumor,165993,850,872,RGB,JPEG,e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,904b7b156d4eb46c,True,
Training,Training/notumor/Tr-no_1150.jpg,notumor,73953,600,605,RGB,JPEG,95ffabd6cfd94e094cd1af64396bfa75f578a012f52b23cbf8e5fa828ffa4863,966968b5719631dc,True,
Training,Training/notumor/Tr-no_1151.jpg,notumor,10180,225,225,RGB,JPEG,20b0c7de1c131e75deff54e8f0c51eef6c48116cdcbf7bb1f47fc7e4c7f07ab1,c64f3fb07892612b,True,
Training,Training/notumor/Tr-no_1152.jpg,notumor,71744,728,725,RGB,JPEG,65171c43207bd38c794fd14bf5f513325e8a4fe207f71539009bfb4f78b347d8,c31e2db43c9334cd,True,
Training,Training/notumor/Tr-no_1153.jpg,notumor,13004,236,228,RGB,JPEG,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,936c6c3271cea49b,True,
Training,Training/notumor/Tr-no_1155.jpg,notumor,10393,232,217,RGB,JPEG,79b6fe05b46ee2a734c4da64cd109bc508bfd1b76f46e9c496dbb406f86139f9,9ec969b467329661,True,
Training,Training/notumor/Tr-no_1156.jpg,notumor,15092,208,278,RGB,JPEG,2cd1096a6415c70403948e7aaac0694451619850a4ce545b4f9134b06401248b,966a6db77a9820d2,True,
Training,Training/notumor/Tr-no_1157.jpg,notumor,4386,150,198,RGB,JPEG,2db2426323e2d116ddfd79ca17da4f0c3861a527eba11414ce1ffe403b5810bd,9712197f12fa1b25,True,
Training,Training/notumor/Tr-no_1158.jpg,notumor,15476,227,300,RGB,JPEG,d62ef020a79e42be55f4a6977457753c11364c69c1a842aab749f45b910a348f,926e6cb72fc07185,True,
Training,Training/notumor/Tr-no_1161.jpg,notumor,15287,214,236,RGB,JPEG,4984bb79a4b6f8bbe65f017c74fd7c1dce3f24d94cc9d33f92e22b441a0866ca,d5c80ae16f8d2c37,True,
Training,Training/notumor/Tr-no_1163.jpg,notumor,31704,442,442,RGB,JPEG,8d1b8cb2975b43db869caaecbffd11f51651b6c25d35928f84cc295215cfb822,933e6aa16cc3348f,True,
Training,Training/notumor/Tr-no_1164.jpg,notumor,35854,409,442,RGB,JPEG,da9ef6cef60bdcf63e1cb2c07ebe5bfb5a1c08c74dadf280915d55d7c3e36d9a,844a4f2d7e257c71,True,
Training,Training/notumor/Tr-no_1166.jpg,notumor,16334,200,248,RGB,JPEG,1d489fd63322dff8146dfb442c512362d2d42d5f4e44b90414202ac0abe5f97e,d552026a9fe11ee5,True,
Training,Training/notumor/Tr-no_1168.jpg,notumor,26202,442,442,RGB,JPEG,76d577713f1cf4414f780058f2079f7e6446aba86e89a86d7dd36401ca79a727,ce393dc6308d369a,True,
Training,Training/notumor/Tr-no_1169.jpg,notumor,44008,414,496,RGB,JPEG,8a05324c1e59d079c88ad71e484739999eab506d3e7eb1bca857264329113b94,9199569678e96a4d,True,
Training,Training/notumor/Tr-no_1170.jpg,notumor,46209,411,496,RGB,JPEG,90b09a698e88ffae221f5f5c0c732e7a17e93387b4e91fc0be28b3aa3b91ba33,811956fe6c786b85,True,
Training,Training/notumor/Tr-no_1171.jpg,notumor,16654,222,252,RGB,JPEG,affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,d44e0b6b7c343a71,True,
Training,Training/notumor/Tr-no_1174.jpg,notumor,16244,200,243,RGB,JPEG,a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,d55202ea9fe11ae5,True,
Training,Training/notumor/Tr-no_1177.jpg,notumor,13213,225,225,RGB,JPEG,8df1125bc5a3901ae602be99db7d676e79744a93eb6ed69de91b86cdb087a7a1,96386a716dc534e3,True,
Training,Training/notumor/Tr-no_1178.jpg,notumor,12550,235,228,RGB,JPEG,2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,936c6c3271cae49b,True,
Training,Training/notumor/Tr-no_1179.jpg,notumor,10979,225,225,RGB,JPEG,840e12a9d0fc509d61fab11db74d1716234312bd96939b632e19b8f102ace3cf,876a7e31789568c6,True,
Training,Training/notumor/Tr-no_1181.jpg,notumor,10709,234,218,RGB,JPEG,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,96386de536c63097,True,
Training,Training/notumor/Tr-no_1182.jpg,notumor,20420,236,309,RGB,JPEG,dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,80661fab7a85689f,True,
Training,Training/notumor/Tr-no_1183.jpg,notumor,15347,236,262,RGB,JPEG,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,c36e1e6169383cb3,True,
Training,Training/pituitary/Tr-pi_0108.jpg,pituitary,33614,512,512,RGB,JPEG,dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,950a57783e7d6831,True,
Training,Training/pituitary/Tr-pi_0157.jpg,pituitary,39045,512,512,RGB,JPEG,c27c953b150b8cfa6c2820bac42a13a5d1b5b6420409973ba07a18542429afd5,908f573c1af60ada,True,
Training,Training/pituitary/Tr-pi_0160.jpg,pituitary,34353,512,512,RGB,JPEG,6c374ab41105e5927d08e15103c8c27416f8e7d03c15c03d104ace5b310bd0ed,d44a0f6d2c3d2d74,True,
Training,Training/pituitary/Tr-pi_0170.jpg,pituitary,37026,512,512,RGB,JPEG,8a4a14e666a67b90bf01bac1b85170bacf41fda33c7a7394d5e82e83c6f6f324,d08557085e6f3ae9,True,
Training,Training/pituitary/Tr-pi_0227.jpg,pituitary,30598,512,512,RGB,JPEG,a1ee82164acd190067400d50f236fbb6004c0002fe3c09e4cf2d71752865140b,940b5b3d2a3d6c3c,True,
Training,Training/pituitary/Tr-pi_0321.jpg,pituitary,33561,512,512,RGB,JPEG,8e2b4a6d3ce98d740a636942e40c14783eac078cf1758678c9d5aee948057aa7,c00e2b7d3db17c64,True,
Training,Training/pituitary/Tr-pi_0343.jpg,pituitary,35906,512,512,RGB,JPEG,8afa71fed3d0307237b24872056b750f3c06ee0d9527c35241b908eb7404080f,80885ffc1b555ada,True,
Training,Training/pituitary/Tr-pi_0517.jpg,pituitary,34172,512,512,RGB,JPEG,3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,d14e1aed3c697c24,True,
Training,Training/pituitary/Tr-pi_0518.jpg,pituitary,34172,512,512,RGB,JPEG,3e802dd22f483ce4d442fe2c7f1890c1c810ec8c1131b364fd4e4593bf0f268a,d14e1aed3c697c24,True,
Training,Training/pituitary/Tr-pi_0527.jpg,pituitary,32090,512,512,RGB,JPEG,7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,d40b523e2bf57826,True,
Training,Training/pituitary/Tr-pi_0529.jpg,pituitary,32090,512,512,RGB,JPEG,7d0738e4f6493b449e20a147b80f674c589dc478dd6b5ccd4fb6ea1c329f0cfe,d40b523e2bf57826,True,
Training,Training/pituitary/Tr-pi_0677.jpg,pituitary,34335,512,512,RGB,JPEG,690ed9d73b96706b833cfbb95e40543fe022c7579ab74693873e2c26766c5efb,d50b3e782ab16d34,True,
