source_split,filepath,label,file_size_bytes,width,height,mode,format,sha256,phash,valid_image,error
Training,Training/glioma/Tr-gl_0620.jpg,glioma,14097,512,512,L,JPEG,3b7f23d8ba4ea92c5a26612f8220f3b8d76589a7f631d83b0df7ea749222df9b,9a653c653293c799,True,
Training,Training/glioma/Tr-gl_0621.jpg,glioma,18383,512,512,L,JPEG,f3d9ae4a36bdb770093e018ee74eef5b2c53ed788fe2e8864e687f7f6d28abed,97387a6579276134,True,
Training,Training/glioma/Tr-gl_0622.jpg,glioma,18974,512,512,L,JPEG,3d877290f076dddc30e34995414ff9924538c83ee831f94bf5fd8d3736839319,976c7a6178366531,True,
Training,Training/glioma/Tr-gl_0623.jpg,glioma,18872,512,512,L,JPEG,4cf8f0e078554b78f2bd07f64bdf859a8f2740f5b72d8b21c38b41c48f540d04,972d6a707867256c,True,
Training,Training/glioma/Tr-gl_0624.jpg,glioma,19543,512,512,L,JPEG,7a27ebe1f6992227f82772ced4cb95f6cfeddd59b0d755764d008796d6c54792,97317a786996612d,True,
Training,Training/glioma/Tr-gl_0625.jpg,glioma,18512,512,512,L,JPEG,42f68e51aa6304064431da33b71356dfd91171ad37262396bfb95e457e142da2,96717a6a69b66161,True,
Training,Training/glioma/Tr-gl_0626.jpg,glioma,15288,512,512,L,JPEG,efecfbddc2e72c7503c7b5e158f00743cea0f629a02d6eda3c79a6543666997f,976969867293cd4c,True,
Training,Training/glioma/Tr-gl_0627.jpg,glioma,17559,512,512,L,JPEG,0dde7078d68e6e868aa7138696761c939c99f3357c8215be687dd6482f6b1608,97696cb4729381ce,True,
Training,Training/glioma/Tr-gl_0628.jpg,glioma,21071,512,512,L,JPEG,f5d87e5ce8e609b08979b9820fb8718ff92fb53f9c1b48f195b62c93cea2d41c,95687e2d38e57138,True,
Training,Training/glioma/Tr-gl_0629.jpg,glioma,16775,512,512,L,JPEG,a90d62387eaf78133f4b758b56feff5ed1ba72e1ccdb3e6b4fac1f97a0e4d89b,93686cb5729761c6,True,
Training,Training/glioma/Tr-gl_0630.jpg,glioma,17592,512,512,L,JPEG,5cb4aee2f9545283d8351b50c4367df5415344c38d825fb46b00cd3fdbf8f945,876a6ca5729761d2,True,
Training,Training/glioma/Tr-gl_0631.jpg,glioma,18364,512,512,L,JPEG,942f498ea8291be9605dc4831bc7e60e6d7ca0be3ee911840d89101b93ac0e19,977a6aa432b361b2,True,
Training,Training/glioma/Tr-gl_0632.jpg,glioma,17942,512,512,L,JPEG,4bb64bf7e354ef28d069e74ddd48d49eb041b86d95a16bb716b9d307019f62c6,974b6ea439b162a6,True,
Training,Training/glioma/Tr-gl_0633.jpg,glioma,18115,512,512,L,JPEG,58084d7d42fa016bce10aac8e63fb2cc9f02f74bf445f6e20b43e624ec0f47b2,974b6e243d916237,True,
Training,Training/glioma/Tr-gl_0634.jpg,glioma,19517,512,512,L,JPEG,3172659b68ceef5a762bc5f6b97f8d584d529d95e4193e837248f2cd34c6435f,954a7a253db17235,True,
Training,Training/glioma/Tr-gl_0635.jpg,glioma,19383,512,512,L,JPEG,b836d8ef866057d6cf17adfeb1cab7b779735614007013b42bfa18382a6d1e49,956a7a2d3c657035,True,
Training,Training/glioma/Tr-gl_0636.jpg,glioma,20457,512,512,L,JPEG,c8ddf657964cc7ad45a25a18166d74ca4f7efbe33a400830a964897e7c81f54d,956a7a2d3c716135,True,
Training,Training/glioma/Tr-gl_0637.jpg,glioma,17138,512,512,L,JPEG,8df6bfe23f6d54b2c4ab9f7e6b3cd1ec7782d1ea2c95e43535376cedb4a7ee31,83693e2d7c366172,True,
Training,Training/glioma/Tr-gl_0638.jpg,glioma,17333,512,512,L,JPEG,50491db95a5f010b9e10e616ea893c2e91720bc66f4b9d28dd191956529e7db0,c6693f6d3c346434,True,
Training,Training/glioma/Tr-gl_0639.jpg,glioma,22462,512,512,L,JPEG,f3ba8a27f114fea1b005883154c403cbfa594de26a56f1e5e225c45734ef905f,86497f3d69c43c2c,True,
Training,Training/glioma/Tr-gl_0640.jpg,glioma,20923,512,512,L,JPEG,8faccea0ae179ccebecf47f2c9e31754c97098f232091bea1a94ce8e5a558bdf,96492b2d3ce66c3c,True,
Training,Training/glioma/Tr-gl_0641.jpg,glioma,20860,512,512,L,JPEG,832bb6fe0d17fd97049a3e052b459125e239d6288447e83290facfb844531187,d2692f2d3c64743c,True,
Training,Training/glioma/Tr-gl_0642.jpg,glioma,20158,512,512,L,JPEG,b537c73a8f1fc8ae67c4f5ecc18494c84c9a1ef7b8f9b2ea65dde9a219515055,d0692f2d3d64743c,True,
Training,Training/glioma/Tr-gl_0643.jpg,glioma,18940,512,512,L,JPEG,81c24cc912537c15222c56cf4f002436413146651e609e1ef8540c39cb1f7cec,c36b2f3d7c363030,True,
Training,Training/glioma/Tr-gl_0644.jpg,glioma,19340,512,512,L,JPEG,ed16958b5057a4fde31b6c0202848f7fcfaacb5222735f920b6e815298f136f3,c2692f3c7d347231,True,
Training,Training/glioma/Tr-gl_0645.jpg,glioma,18909,512,512,L,JPEG,3748bf0293acec938db33339730aeb49e60dea95842923bef74e03543c98c26c,c33c7b693ce13432,True,
Training,Training/glioma/Tr-gl_0646.jpg,glioma,19305,512,512,L,JPEG,5bce7c6781c1807ff5c958b89376dafd50004ef61aa5ed857b4c4e6e3e1820e9,c33c6a393ce334b2,True,
Training,Training/glioma/Tr-gl_0647.jpg,glioma,17652,512,512,L,JPEG,3e378c864945e003fe82f30dadac4f027ca5cd72957c51b52f84d00b59623be9,c33c6b382ce33437,True,
Training,Training/glioma/Tr-gl_0648.jpg,glioma,11490,512,512,L,JPEG,3593f28d7841a31291bd203eac1e667e8725b1ad5ec947583deb8ebdce8213bc,9a6561963699d965,True,
Training,Training/glioma/Tr-gl_0649.jpg,glioma,12327,512,512,L,JPEG,8b245de1481e2ecd6eaa16614bbd6c969b235b04703d10731f713d04e7b61116,9a6161c6369bcd6c,True,
Training,Training/glioma/Tr-gl_0650.jpg,glioma,13223,512,512,L,JPEG,f3739fa03f29a2ea19c450359bb78d69cd45110b55128b1cc6d1f4a4c350d4e7,9e6969c6269ac8ce,True,
Training,Training/glioma/Tr-gl_0651.jpg,glioma,12704,512,512,L,JPEG,a4b4a69e7d0885811e99b7ec0aa9aee7b73e217ad33dbcb19270fbc258bf38a9,963969e7269298ce,True,
Training,Training/glioma/Tr-gl_0652.jpg,glioma,14385,512,512,L,JPEG,d37c648eafe20f6bcb55d2260b5f576d065c462db2ad23ae485a8cfb5309b053,963868e36796789a,True,
Training,Training/glioma/Tr-gl_0653.jpg,glioma,14771,512,512,L,JPEG,e120394769c9624cbe47f25d09cbb771e75d7e00390c4a62040e9f569ce242f8,973868636796789a,True,
Training,Training/glioma/Tr-gl_0654.jpg,glioma,15361,512,512,L,JPEG,857ecf7ff7b093ad64e5b52ad5991c2ba4d54b06834d3f9f0819646ca67b2366,97386863659736cc,True,
Training,Training/glioma/Tr-gl_0655.jpg,glioma,16531,512,512,L,JPEG,cbc67fc0d6a7384e2bc36332a5ba6d559fa487200684d2db6f3720004be9a76b,963c78616597369c,True,
Training,Training/glioma/Tr-gl_0656.jpg,glioma,18101,512,512,L,JPEG,faa72e39ed56650610dc306376c3ba1d256359e2d31c0e8865a6e04f4741d190,973c686169a7269e,True,
Training,Training/glioma/Tr-gl_0657.jpg,glioma,16713,512,512,L,JPEG,bcd63a5ef0ac7d076efcf228ad2367c8a818e71ccf94e29bd22ccec457c0e1ec,973c686169b7a436,True,
Training,Training/glioma/Tr-gl_0658.jpg,glioma,18511,512,512,L,JPEG,58c4e517b23b5aef840a8a4205533f2b75a4843682a985ba9b43bd43d66686d3,946f686061879fda,True,
Training,Training/glioma/Tr-gl_0659.jpg,glioma,18653,512,512,L,JPEG,f151456548d75987b8cde6b06d46a0e63cd7d761f9fdb89bd775a3afb63e25a3,956f786025871eda,True,
Training,Training/glioma/Tr-gl_0660.jpg,glioma,18170,512,512,L,JPEG,d009577bb5909d6c3de292c221e9aa028b8fc5e354ca75407e8e48875367c5de,97682e78b1b682cb,True,
Training,Training/glioma/Tr-gl_0661.jpg,glioma,17183,512,512,L,JPEG,1ae55718ad17a4f432982953733cd584a9af2c0641d34bc9873ac0b92e60c4be,97682e38f186c39b,True,
Training,Training/glioma/Tr-gl_0662.jpg,glioma,15150,512,512,L,JPEG,5ab39a7d0b5e205d6f707a1d26d1bd252c57800454d74095b6e05f814fcbff5d,97682e31f386ca99,True,
Training,Training/glioma/Tr-gl_0663.jpg,glioma,14600,512,512,L,JPEG,3d8df559710f4933a6770883065988d357c4a1c7b6d08c8ffbe08f4bd147c8e6,93683e21c396cf99,True,
Training,Training/glioma/Tr-gl_0664.jpg,glioma,13529,512,512,L,JPEG,ba88bb1909c9a98c4e3b74fe014ae989c065276f8c3f6abbaa0986ba993f8f9e,93692c33d9964d99,True,
Training,Training/glioma/Tr-gl_0665.jpg,glioma,18924,512,512,L,JPEG,b4664b8d90022794e4db954e8a9a991f503a686e9634af62073dff4665f96fca,956a2f7064871bce,True,
Training,Training/glioma/Tr-gl_0666.jpg,glioma,18960,512,512,L,JPEG,4897525488395a2e110c7802c7e980acaf9e1530be1aadd38c7abd4b62093800,956a2b68a5b663ca,True,
Training,Training/glioma/Tr-gl_0667.jpg,glioma,19698,512,512,L,JPEG,e1b81e62ceb1b2dec67af52f601b5d8b68dcdc73cf995cd1e66880ead026793f,956a6b6864b33396,True,
Training,Training/glioma/Tr-gl_0668.jpg,glioma,18493,512,512,L,JPEG,f13f0f0e1738bf114dcfb9237a5847c826660de43b4ae35f06bee755610d3359,956a3b6ca4633786,True,
Training,Training/glioma/Tr-gl_0669.jpg,glioma,19065,512,512,L,JPEG,4afab5c129d0763a852a2a692f08ae921ce0d1f56c1b0810e3f64553b49c711e,956a2b6cb463b386,True,
Training,Training/glioma/Tr-gl_0670.jpg,glioma,19155,512,512,L,JPEG,6423207439a4043ccb32cc51e2142c0000254cf789be24a5eaeecbfb5a95e71a,957a2f68b462b692,True,
Training,Training/glioma/Tr-gl_0671.jpg,glioma,18345,512,512,L,JPEG,621eeadbd47c5541b81abc63a147e0ea468cd41a07e1974c6041a615622ad16b,97682e6831e6c69b,True,
Training,Training/glioma/Tr-gl_0672.jpg,glioma,16944,512,512,L,JPEG,a0cffd0d32301bfeb769a24a5d9d1a1e76ed9ac4b1f40365a0928097446c69ee,97682e68b5e6829b,True,
Training,Training/glioma/Tr-gl_0673.jpg,glioma,13136,512,512,L,JPEG,5538b7b91e27211d550c0baff9ca24f9d0a5912403314d6cee2d217c640754b7,9e69399663c68699,True,
Training,Training/glioma/Tr-gl_0674.jpg,glioma,15684,512,512,L,JPEG,a4d8c8c0dffc1462a13d8490306b242a0d30b17b8e777cf41f4aaa2c1759f240,867938a762c6c59b,True,
Training,Training/glioma/Tr-gl_0675.jpg,glioma,15972,512,512,L,JPEG,a45d47d3297ff75dc9838a2fd7782022e7adeb1fdd5020ea18fd0c80559b8899,926939b46666659b,True,
Training,Training/glioma/Tr-gl_0676.jpg,glioma,16684,512,512,L,JPEG,f913107f0dae60b2d4c2fddb4a3521e82535e294a8d8b1c723ef7bf95d91bc88,926f39b064c66997,True,
Training,Training/glioma/Tr-gl_0677.jpg,glioma,17497,512,512,L,JPEG,935725a604ff6ceb3547804403932afd6d69672de8a22da46ee122867389d976,926f3e3124927997,True,
Training,Training/glioma/Tr-gl_0678.jpg,glioma,17393,512,512,L,JPEG,173d8a41a664af5e4999736730e4268342487f6a61d06d66a6444d1678a93afa,936d2eb0349279b3,True,
Training,Training/glioma/Tr-gl_0679.jpg,glioma,18510,512,512,L,JPEG,095812e701d5aa1adfd1f679c6702b00ec00c9dd75522e9eb8be37f5fb9caf64,c29c6fce2d491d68,True,
Training,Training/glioma/Tr-gl_0680.jpg,glioma,19447,512,512,L,JPEG,7ffad3fdaaa80e72f1970a225756180b14146a0e53d0cf6a8c308f562501e737,c39c6bca2d499b4c,True,
Training,Training/glioma/Tr-gl_0681.jpg,glioma,18636,512,512,L,JPEG,214fe8e1dbf213d3a0192702ffcfec23a4663eee9ad82e2091e7aa29c8a28211,c39c6bca6d489d49,True,
Training,Training/glioma/Tr-gl_0682.jpg,glioma,21922,512,512,L,JPEG,594616f87b2fadbffe0e154bbc408a8f3d32767029d5785438b6a961a2efa19a,c39c6bca2dc8cd38,True,
Training,Training/glioma/Tr-gl_0683.jpg,glioma,20622,512,512,L,JPEG,54637d4dd87f970fe45a2ef8b6f1cb7d1fc0183e7ffbbc0ddc840f272d74a63f,c39c7acb2d4c780d,True,
Training,Training/glioma/Tr-gl_0684.jpg,glioma,19941,512,512,L,JPEG,f06ca8638a927dcac447fcb997d0b3c3eaa83346c5773513a08d87eb6b1b68a0,c31c690f786d6c71,True,
Training,Training/glioma/Tr-gl_0685.jpg,glioma,19012,512,512,L,JPEG,c720b9646ef07baf1aa53af76e20607b129bf61a310e836cc6508541deda32a6,c31e694f306d3c71,True,
Training,Training/glioma/Tr-gl_0686.jpg,glioma,17237,512,512,L,JPEG,94e7ed59eec5274b772618e79a1e6de61c4b2fab601a1d505f7daf4d8fd98dd8,cb167c4d30653c73,True,
Training,Training/glioma/Tr-gl_0687.jpg,glioma,17891,512,512,L,JPEG,4d4a2b86f91ac20ba2403cc088982f795c2a22260ec1b9be19750ae5012d97ac,c3612d96319af669,True,
Training,Training/glioma/Tr-gl_0688.jpg,glioma,17067,512,512,L,JPEG,3bcd10d5e1340fa7e0eba7be43fe8235da6845e82c9b0877b41bfe87ab0998de,c2692fb6309e3479,True,
Training,Training/glioma/Tr-gl_0689.jpg,glioma,20871,512,512,L,JPEG,d58f244d757dbb95ed4150676d5d0b6582d546fa08553c833d06df11e0d0d819,c2692f36359e3439,True,
Training,Training/glioma/Tr-gl_0690.jpg,glioma,21388,512,512,L,JPEG,362da07f9aa2d8acb31768bc1d90ef013317bba10cec416476c4e1fc806cc56c,c03d6f36359e3c30,True,
Training,Training/glioma/Tr-gl_0691.jpg,glioma,22967,512,512,L,JPEG,ea5b3c38211e7421846de399f6906d190f5f4de5b70db494ef6ec2242c7ef5b9,c03d6f133d8e3c38,True,
Training,Training/glioma/Tr-gl_0692.jpg,glioma,18250,512,512,L,JPEG,0f5a2a1ed40455791a5f54dac0df3bdf8cdf1dcfa314120407f1b6e635c7b108,c33d2de025d336c3,True,
Training,Training/glioma/Tr-gl_0693.jpg,glioma,17713,512,512,L,JPEG,dac0960fdce9b26e03e6c679c7335053b356a8b0191811797b0788c0f164cc02,c33c2df025d336c3,True,
Training,Training/glioma/Tr-gl_0694.jpg,glioma,15995,512,512,L,JPEG,a91b2884cf242230dd0ef5de2e64f8021c404060532d10f498a184f51fe095ea,c33c2df037c234cb,True,
Training,Training/glioma/Tr-gl_0695.jpg,glioma,19069,512,512,L,JPEG,f35cd05279c4fa37b8efd728923b162a35be45eefd0b47e2b8f76cf69a55580f,976b7aa56c347031,True,
Training,Training/glioma/Tr-gl_0696.jpg,glioma,18912,512,512,L,JPEG,ee9036fddb23258b41587f7eb99d87761d0570f2a776b83795148f3a4fabcd7e,976b7aa46c343531,True,
Training,Training/glioma/Tr-gl_0697.jpg,glioma,18826,512,512,L,JPEG,099256a97d4847567de58e018cd692cf1472d3097be48a9811c48b73a2c89c5f,976b7aa42de46461,True,
Training,Training/glioma/Tr-gl_0698.jpg,glioma,14770,512,512,L,JPEG,8a1313286e4f251bcfaacb1e04ea01b5860c7b42709c7a8eb6a617f92a35bb8c,c32c3db062c3cf8e,True,
Training,Training/glioma/Tr-gl_0699.jpg,glioma,15995,512,512,L,JPEG,00398b9feaeedd71e9bed9f9aa5d6abd644d54ac527d86ac95bbb5be8188ef49,c22d3db066930f8f,True,
Training,Training/glioma/Tr-gl_0700.jpg,glioma,18884,512,512,L,JPEG,4a712076f2450c26a628f2c6dc9745a76205cbea10aa36288771a6b335a5b036,93686e6d31b26596,True,
Training,Training/glioma/Tr-gl_0701.jpg,glioma,17584,512,512,L,JPEG,79385ee2ae54ad7ccd33b0904bcfad8f60717b575a9042cb718dafe957db9a25,936c6e6d3093e5c2,True,
Training,Training/glioma/Tr-gl_0702.jpg,glioma,16569,512,512,L,JPEG,471f38b4cf349ccb2be12e437623b9eb09ebeda98365c2928b9bf22718a391bf,c22d3d3072d2679b,True,
Training,Training/glioma/Tr-gl_0703.jpg,glioma,18010,512,512,L,JPEG,622c7c90259426ee6082d8b2201376ef12d8d7906d4eef0a657b5d6c3a5224ab,d22c3f31349233cf,True,
Training,Training/glioma/Tr-gl_0704.jpg,glioma,18833,512,512,L,JPEG,49c20e434d16b0f9ca7cfbd700c8d00153693c4eeee8067688049d22281ece65,d22d2f7038c33bc3,True,
Training,Training/glioma/Tr-gl_0705.jpg,glioma,19150,512,512,L,JPEG,ec64e15f841eb6f3830790ddcc2cea63f83bf275d0f539be83d45f56947beea4,d22d2f7438b338c3,True,
Training,Training/glioma/Tr-gl_0706.jpg,glioma,18608,512,512,L,JPEG,4bc25a7234335be8b1a632180e621bb5fbbfc2b104bd4ed7f9e58d74e489ce62,d22d2f3c61933cc3,True,
Training,Training/glioma/Tr-gl_0707.jpg,glioma,16648,512,512,L,JPEG,374d068b66103a3013217de61f444db11afe1cfb14171331b81305ad0faff36d,926d6b3c63b22cc6,True,
Training,Training/glioma/Tr-gl_0708.jpg,glioma,13686,512,512,L,JPEG,c5faaff1c2b3301c7f56705d0addec3831e35a49522542f03625bbd59b0ed9d7,96693c96619e39cc,True,
Training,Training/glioma/Tr-gl_0709.jpg,glioma,14005,512,512,L,JPEG,b9634ca54dd5c17080a7360ff0dff131d463bbc5e161d4334a1d4e4c55736d84,936c3cb66a9309ce,True,
Training,Training/glioma/Tr-gl_0710.jpg,glioma,15543,512,512,L,JPEG,3ad1a0fd794fb9fb022bbf55ac75eb3912d8292a4e91772f2c3f779b76f1cae8,936c3cb16a9329ce,True,
Training,Training/glioma/Tr-gl_0711.jpg,glioma,16294,512,512,L,JPEG,4d4b0731c47ddd4584b3bbfc6832c62572376293f2ef7ce0ef26c019cdc474bc,936c3cb56093339e,True,
Training,Training/glioma/Tr-gl_0712.jpg,glioma,15690,512,512,L,JPEG,eae328cb5abb0d7fe2f7b070171147d998865b5c8291aafa772c8ff7dd4ad5e2,93683e3566937386,True,
Training,Training/glioma/Tr-gl_0713.jpg,glioma,18260,512,512,L,JPEG,7dc81d821334afd848a2fd1754cb8fb1d479a15d80dc126b5d66c4b8013cb3d9,92693e3564936397,True,
Training,Training/glioma/Tr-gl_0714.jpg,glioma,18508,512,512,L,JPEG,1c9cbac16fdfee295e2110d5bb877d96e6c7351a4621e7e421fc1eea4159d414,96683e357293629b,True,
Training,Training/glioma/Tr-gl_0715.jpg,glioma,20683,512,512,L,JPEG,aec130cbaa7c60d52c4e637f85fcaac235e6e4de23f40b73432b97f8dd27f779,954c6b2d6ce53c70,True,
Training,Training/glioma/Tr-gl_0716.jpg,glioma,21418,512,512,L,JPEG,66357bf2face3cdebe352201639160e8beae2c595844d26267986ff313c8bcd5,916e7a2d3ce43534,True,
Training,Training/glioma/Tr-gl_0717.jpg,glioma,17366,512,512,L,JPEG,6e30bfda6207bc415399d606737f7199bd2b8ffe8271a8de3affa4910e31fc86,916b7e2d3ce43431,True,
Training,Training/glioma/Tr-gl_0718.jpg,glioma,22136,512,512,L,JPEG,12fb8f2c6a8cc7cf14a168f9d7511e183ea07686b8e597cf7cda6a4de0c8163d,916b3a6d3cf47031,True,
Training,Training/glioma/Tr-gl_0719.jpg,glioma,17512,512,512,L,JPEG,dd1e66d812a466679fd4fc4c97b7606a8f8391e029b0dd0e754602b0386b85e4,906b3f257cb46332,True,
Training,Training/glioma/Tr-gl_0720.jpg,glioma,18669,512,512,L,JPEG,e44e455d0ccbc9af6feaae5e0f44d2f45cb480a5174d66a13f491464fdd3b3d8,906a2fb534b463b3,True,
Training,Training/glioma/Tr-gl_0721.jpg,glioma,16022,512,512,L,JPEG,8352602a8da56d20399496122302aa61410446fa02ee759ab485b89b5531fe1c,c36d3c923093c3cf,True,
Training,Training/glioma/Tr-gl_0722.jpg,glioma,15955,512,512,L,JPEG,6047e748651887e472a49b1d88466834342c5ef37dbfe6b468bab7c43dc78627,d36d2cb4309333cb,True,
Training,Training/glioma/Tr-gl_0723.jpg,glioma,17753,512,512,L,JPEG,acc3cbb4af767cd31abe47ab7fde559c6260947f7e67ba1dbfb4c773581a591f,d36d2cb464933387,True,
Training,Training/glioma/Tr-gl_0724.jpg,glioma,18191,512,512,L,JPEG,b444716305314ae067cf2221fac928c830735fc2b3a3247468864252b2f410d7,d36d2eb464933386,True,
Training,Training/glioma/Tr-gl_0725.jpg,glioma,19024,512,512,L,JPEG,dd6fafab35cd9dc9e1ce04321f9a20521d936425fdec6e558623f2aab3613cb5,d16b2fb434923333,True,
Training,Training/glioma/Tr-gl_0726.jpg,glioma,19156,512,512,L,JPEG,547212ee69eefa34d51951f465517ead1a2d56e4fbbe9f5c1f687c9bd2ee21f3,d06f2f343c927133,True,
Training,Training/glioma/Tr-gl_0727.jpg,glioma,18738,512,512,L,JPEG,786d0b07d39f09675e9f18df8b1d7d113de6f8f2e8adc4028f61e364b96060df,d06f6f252cf23033,True,
Training,Training/glioma/Tr-gl_0728.jpg,glioma,19142,512,512,L,JPEG,82f40def618ad530ceb715478291d65e0ad0b86b843acd4d5bba4414c375b523,954a7aad3ce53234,True,
Training,Training/glioma/Tr-gl_0729.jpg,glioma,19633,512,512,L,JPEG,354323838bb80655cffbc58d32b874124bf4a290d62cae6ed0a052a872a56b3b,954a6ebd38e53035,True,
Training,Training/glioma/Tr-gl_0730.jpg,glioma,20117,512,512,L,JPEG,5ca71aa88abd89721f64e3107ebe5e047553ebf2bc3f06f0de1b7ec09c5f8602,954a6e3d78e73034,True,
Training,Training/glioma/Tr-gl_0731.jpg,glioma,17331,512,512,L,JPEG,f7023a245bf0285e63f5f89fb56c8167d105ee5a3b3f38d56d475955d4e2b323,c33c6b7a3ce32438,True,
Training,Training/glioma/Tr-gl_0732.jpg,glioma,17420,512,512,L,JPEG,648e3d7215a5e2fde7ec2c6e6259bc278ef099c224132f1e79299f6cf55e8054,c33c6b7a3cc2253c,True,
Training,Training/glioma/Tr-gl_0733.jpg,glioma,18658,512,512,L,JPEG,7f74e6e8d3ffdf1f8c9817dc03cf704002c6828ff0f9cb7004177500549df98c,c33c6b7a6c926564,True,
Training,Training/glioma/Tr-gl_0734.jpg,glioma,17451,512,512,L,JPEG,aeae1e79c821ef737b24f288bf125e8112ae2b6eabcf85e8be58085f6b2c0718,c33c6b6a6cb36c60,True,
Training,Training/glioma/Tr-gl_0735.jpg,glioma,18983,512,512,L,JPEG,2afc9c088f3480c8706693fce83937948aed2d1b7f9ac2d3905a67463707e74c,c3346f6b68946d61,True,
Training,Training/glioma/Tr-gl_0736.jpg,glioma,18106,512,512,L,JPEG,f6b2110e2dedc4fad30bb3c81540cb8f6f4a91ed52349c4259a943a045b6c19c,93b53e4a68393969,True,
Training,Training/glioma/Tr-gl_0737.jpg,glioma,20012,512,512,L,JPEG,8fe180f7cbf41345de48460e24ea4aa4eda16d4ea1f72117b734ceda7d3a0b3a,97b47a4e681b3169,True,
Training,Training/glioma/Tr-gl_0738.jpg,glioma,18835,512,512,L,JPEG,0962be3499ab3e6658facade679ec1aab5565260dce9c9b5e600b52b64577afd,979d7864693c2473,True,
Training,Training/glioma/Tr-gl_0739.jpg,glioma,17665,512,512,L,JPEG,e0f41ba8781792d5929faa044f05bb00f744a1a457030c7ed39bd1c882d6efa9,979c686465673467,True,
Training,Training/glioma/Tr-gl_0740.jpg,glioma,17114,512,512,L,JPEG,4a595f937a3283899151addfd7b471801ca796c1f34ba14ecc184e3904a3adfe,979c6c6171363533,True,
Training,Training/glioma/Tr-gl_0741.jpg,glioma,20312,512,512,L,JPEG,c2e17c9b89fb6600a973e24e8ccecefa8ee1376053efb05cde5450d73e3f116a,97b56a1e68333169,True,
Training,Training/glioma/Tr-gl_0742.jpg,glioma,19837,512,512,L,JPEG,89554a7a4b5b8ae1866f03a9aba3ffca589bab2e6fdbb648bafc27fb68895140,979c6a5e384b312d,True,
Training,Training/glioma/Tr-gl_0743.jpg,glioma,20389,512,512,L,JPEG,a4c5bb886c3cfa9c19100e963c3df3db233a809e2705b39892b0a13b59b01a04,979c6a5a3c6ba02d,True,
Training,Training/glioma/Tr-gl_0744.jpg,glioma,20339,512,512,L,JPEG,2ff19bef16c94130949de43ee8dacba0a960bd3591412a54b6211de82132b0ce,979c6acb382b253c,True,
Training,Training/glioma/Tr-gl_0745.jpg,glioma,20084,512,512,L,JPEG,7c9b503d8a43cc4b745a15be205d279289f74b4951da690cf9a138e627e98bb4,939d6ece3819643c,True,
Training,Training/glioma/Tr-gl_0746.jpg,glioma,19356,512,512,L,JPEG,5030a81e946453f7763797bfa5fc0f748f40cb6c245a25d25e0fe13608e71567,979d6ec8392c642d,True,
Training,Training/glioma/Tr-gl_0747.jpg,glioma,19943,512,512,L,JPEG,281d89dba155fe341a301d2d467849d780ff8d4713bd85fb7b823bec69a57ec4,979d6e49396c6431,True,
Training,Training/glioma/Tr-gl_0748.jpg,glioma,18558,512,512,L,JPEG,31594059f4bbb436b853641408beced55cfa76312350515d5dd9a71fa0476c1e,97cd6863693c3133,True,
Training,Training/glioma/Tr-gl_0749.jpg,glioma,22777,512,512,L,JPEG,b06bb63a2705f1f63a82dd0075d3fa0c409d6ecc24aec691ba86137fa5e31edf,c11c6a6f3f5a2d30,True,
Training,Training/glioma/Tr-gl_0750.jpg,glioma,21849,512,512,L,JPEG,e192b9108ccaf68b8bdeef25be623ecd6dd5ad120ec6416544e4fb7cb25ce0e8,c13e7a4b38da2d34,True,
Training,Training/glioma/Tr-gl_0751.jpg,glioma,21332,512,512,L,JPEG,72143f189dc6bc9ca237a908a215b00a8f6c2883ea3dba5ba99c1de0fd688933,c13e6a6f2cc82d3c,True,
Training,Training/glioma/Tr-gl_0752.jpg,glioma,16947,512,512,L,JPEG,ddec9f38857d04a82be39f61a91eba32d99e1c3b9081787158673dd0b03dfa80,c13e6b2e6cc92c78,True,
Training,Training/glioma/Tr-gl_0753.jpg,glioma,16901,512,512,L,JPEG,48cd44beeb8d1047ecf8d8378df20b2e98016b3df24f47531ce37e093a3157a5,d26d2d3172b0cbc3,True,
Training,Training/glioma/Tr-gl_0754.jpg,glioma,17513,512,512,L,JPEG,01efcabecfbd8b570cde2bb44f8ea7d5f6beea33e81348d6022ca4618c6e6541,d26f2f3072b0c393,True,
Training,Training/glioma/Tr-gl_0755.jpg,glioma,18532,512,512,L,JPEG,764d1295159f74760c4695f31e384489822e72b946df70bb3c1dd13e0e0095a9,d06f2f3032f0e393,True,
Training,Training/glioma/Tr-gl_0756.jpg,glioma,18405,512,512,L,JPEG,8dfab7ca1bc3729df9e500424fa51d9e44d527d2179ec10f56d6c3c8d5c6c34f,d06f2f3432f06393,True,
Training,Training/glioma/Tr-gl_0757.jpg,glioma,20345,512,512,L,JPEG,8835d88b5fc5f78a7f090b86e46bb6e78cd4d73d8c079e57b2d7a49e838ad62a,d02e6fb134647333,True,
Training,Training/glioma/Tr-gl_0758.jpg,glioma,20435,512,512,L,JPEG,1308b2078ae8de0fc265d08c0e704109245fbc9e4dc2ea80ea960c1cf65386dc,d00f6ff13c706730,True,
Training,Training/glioma/Tr-gl_0759.jpg,glioma,20852,512,512,L,JPEG,2e5ff28bf1776b9da0e91843d2d41c1cabbe8572eb0ad2e8981e6243e25464c9,904f6bfd3c646530,True,
Training,Training/glioma/Tr-gl_0760.jpg,glioma,20545,512,512,L,JPEG,5f9fbf001db65a473d3047e5e0228f4a4009b4f421b2fe9ca7b6fe386621b88c,d00f6bfc2c712578,True,
